design_id,raw_score
design_913.1,0.18618593945407036
design_621.1,0.1860880452736523
design_445.1,0.18605475364523183
design_874.1,0.18602371917996793
design_219.1,0.18596724171985884
design_548.1,0.18584761047950457
design_434.1,0.1858398360101085
design_493.1,0.18580059101263816
design_87.1,0.1857679721902352
design_939.1,0.18572617534909702
design_614.1,0.18572215536256392
design_630.1,0.18557255154829397
design_468.1,0.18555153378541822
design_380.1,0.1855364943919571
design_116.1,0.1855012251126624
design_291.1,0.1854696985028217
design_6.1,0.18541693221727698
design_872.1,0.18531264955346854
design_846.1,0.18529867723205376
design_558.1,0.18519616121150648
design_656.1,0.1849861532728865
design_488.1,0.1848151651694955
design_893.1,0.1847674055021761
design_778.1,0.1846567498525436
design_66.1,0.18461829777793787
design_94.1,0.18455127735084373
design_978.1,0.184491132727825
design_229.1,0.1844764191727268
design_804.1,0.1844739950164686
design_21.1,0.18444982010508892
design_79.1,0.1843935256363731
design_786.1,0.1842993074629345
design_274.1,0.18429751202360606
design_826.1,0.18427759034581426
design_678.1,0.18421787771806372
design_742.1,0.18412728119645017
design_523.1,0.18409842902138984
design_824.1,0.18403132820825344
design_676.1,0.18396763880411038
design_596.1,0.18390412412102344
design_587.1,0.18379044955652044
design_599.1,0.18377025670278915
design_918.1,0.18368713108680404
design_101.1,0.18365068852279515
design_542.1,0.18364521456753327
design_582.1,0.18354887490404667
design_954.1,0.18351429975031636
design_830.1,0.18347647294385303
design_543.1,0.18347640921807098
design_100.1,0.18340638311351407
design_195.1,0.18338720990521873
design_601.1,0.18334488582246902
design_247.1,0.18332808013487478
design_283.1,0.18329436786951706
design_36.1,0.18328858106252385
design_662.1,0.18323424368176153
design_794.1,0.18317969577720591
design_688.1,0.18309970625926159
design_547.1,0.18308715490228272
design_823.1,0.18301417059421313
design_494.1,0.1829793139471094
design_58.1,0.18293919076399234
design_560.1,0.18290167129351248
design_11.1,0.18273027143715545
design_275.1,0.18263807999669668
design_119.1,0.18254766228732927
design_369.1,0.1825219143794093
design_981.1,0.1825043745990175
design_959.1,0.18248964334251802
design_822.1,0.18237212625720534
design_878.1,0.18235887308924056
design_975.1,0.18220648263280487
design_317.1,0.18216371955777397
design_436.1,0.1821119281749302
design_754.1,0.18210246871322283
design_817.1,0.18204414715778816
design_898.1,0.18198544486344412
design_487.1,0.18195317383320586
design_534.1,0.18189014632900932
design_977.1,0.1818111790758245
design_280.1,0.18171317179411595
design_622.1,0.18157856647631557
design_453.1,0.1815495386337287
design_217.1,0.18152497175771173
design_160.1,0.18150391642998523
design_166.1,0.18150133453423187
design_928.1,0.18148120575772897
design_328.1,0.18141791173174449
design_25.1,0.18140998402137454
design_450.1,0.18123119964980605
design_365.1,0.18117174461300892
design_684.1,0.18117079058597843
design_926.1,0.18116919038476556
design_128.1,0.18104778575961275
design_424.1,0.18104240356663648
